ID,Nome,Tamanho,Valor
19159,Max Studio,XL,25.7767324358117
19160,Real Gold,XS,44.0225273533829
19161,Converse,L,18.6321730127708
19162,Tommy Hilfinger,XS,26.4776255742077
19163,Ethika,L,39.9161397339386
19164,Mossimo,L,2.50865899282911
19165,Baby Gap,XXS,23.2617720241015
19166,EMEL Fashion,XL,28.1230100039966
19167,Mohito,One Size,44.2029519487186
19168,Healthtex,XXXL,20.0198745662439
19169,C&A,XXL,89.6171673674216
19170,Rip Curl,S,48.7030068844105
19171,Ecko Unlimited,XXS,61.0021277754577
19172,Angels Jeanswear,XS,10.3084307924418
19173,TNT,XXXL,8.19799265554081
19174,Nudie Jeans,One Size,47.3533736762374
19175,H&M,XXS,28.797543050627
19176,Izod,XXS,84.6962051911728
19177,Merc Clothing,S,19.9346444843964
19178,Izod,S,31.2641313589477
19179,Cherokee Inc.,XS,31.5369368388955
19180,Tommy Hilfinger,M,69.8026646570315
19181,Acorn Stores,One Size,58.8896350934588
19182,Hamilton Shirts,L,73.5461318230006
19183,Angels Jeanswear,XS,96.1479769005198
19184,DKNY,XXXL,60.8887244844291
19185,Countess Mara,L,22.04961754058
19186,Loyandford,One Size,21.2176098857157
19187,Koalapop,XXL,61.7575523782324
19188,Cross Colours,L,34.3649511026987
19189,Mohito,XS,68.9583046426802
19190,Old Navy,L,2.78138722189767
19191,Healthtex,XL,52.5513220734668
19192,Koalapop,One Size,11.890539996275
19193,Marchesa,S,37.0840883148294
19194,Brooks Brothers,XL,44.9449888611888
19195,Columbia Sportswear,S,46.8608433631532
19196,Levis,L,67.4685944977536
19197,Rip Curl,XL,79.6755195770764
19198,Converse,XL,41.203611012643
19199,Marchesa,S,41.72180749463
19200,Healthtex,XL,78.2678901796545
19201,Karen Kane,XXXL,83.4492439578517
19202,Cherokee Inc.,M,31.6931017999039
19203,Andrew Marc,XXXL,4.11022759280644
19204,Mataano,One Size,40.6557388592771
19205,Nice Collective,XXS,35.8168410532255
19206,Loyandford,S,88.2617972773788
19207,Tommy Hilfinger,One Size,18.6151592087071
19208,Calvin Klein,XXXL,31.2603665810359
19209,Cherokee Inc.,One Size,16.6526309091843
19210,Guess,M,89.9372789747721
19211,Max Studio,XXS,63.2523364416567
19212,TNT,M,70.7457121008754
19213,Andrew Marc,XXXL,75.571889646152
19214,Max Studio,L,89.2685814971424
19215,JNCO,XL,43.3923669296281
19216,Izod,XXXL,45.3189975509043
19217,Koalapop,XXXL,53.3068886591619
19218,Tommy Hilfinger,XXXL,51.7413758732106
19219,DKNY,S,51.2533374499778
19220,Merc Clothing,XL,64.7097193862822
19221,Old Navy,S,57.4784651819982
19222,Nice Collective,XXXL,94.6012434096081
19223,Nudie Jeans,XXL,81.5549549653916
19224,Merc Clothing,XS,84.6062941521435
19225,H&M,M,81.8391994022947
19226,Six Deuce,S,73.2913007099607
19227,Calvin Klein,XXS,41.8936121332895
19228,Ethika,XL,47.1955166925655
19229,Columbia Sportswear,XXXL,91.6476012555173
19230,Acorn Stores,L,35.6927724004224
19231,JNCO,L,3.11447515576821
19232,Columbia Sportswear,L,94.6413893399953
19233,EMEL Fashion,L,59.4782406578205
19234,JNCO,XXL,93.0683799269928
19235,Baby Gap,M,24.9489424670809
19236,SABA,XXS,15.6316474748923
19237,Angels Jeanswear,XL,61.058367171352
19238,Forever Lazy,One Size,48.6767612056233
19239,Nice Collective,One Size,2.83345987919413
19240,Loyandford,XL,36.2747747568762
19241,Brooks Brothers,XXXL,33.5476747683937
19242,Brooks Brothers,L,37.1283954922708
19243,Merc Clothing,XXL,94.8342847786072
19244,C&A,S,37.7667836103434
19245,Merc Clothing,S,69.3095605286348
19246,Mohito,L,6.35169658453748
19247,Koalapop,L,51.6948493843409
19248,Merc Clothing,XXS,68.0616087257218
19249,Columbia Sportswear,L,88.5478420269433
19250,C&A,XL,57.4240011393204
19251,Lilli Ann,XS,27.7289979740647
19252,Lilli Ann,XL,93.5560384344105
19253,Avirex,M,5.98601387580205
19254,Columbia Sportswear,XXS,92.1633189582095
19255,C&A,L,13.1295976089917
19256,Old Navy,XXXL,33.6760427615028
19257,Countess Mara,L,90.7738356202719
19258,Forever 21,XXL,5.19430933901775
19259,Mossimo,M,7.8535105799574
19260,Healthtex,M,10.7689332919051
19261,Converse,L,92.5449547555973
19262,Bujo,XXXL,13.8735607335687
19263,Andrew Marc,XXXL,81.7417099614356
19264,Old Navy,XS,93.5674905071815
19265,DKNY,XL,56.3556162483784
19266,Avirex,One Size,4.93554155385845
19267,Koton,XXL,18.657573098623
19268,Converse,XXS,53.3959483073074
19269,Ex-Boyfriend,S,15.5187532676006
19270,Avirex,XXL,60.4592274983689
19271,Six Deuce,XXS,73.7914984276479
19272,Converse,M,71.362732771953
19273,SABA,XS,69.0265328316141
19274,Six Deuce,XXXL,3.81918911115229
19275,Columbia Sportswear,XXS,34.2168237791475
19276,Dollie & Me,XS,87.9579918221375
19277,Rip Curl,S,85.1141261412362
19278,Max Studio,S,81.3644988971597
19279,Converse,XXS,58.7067159762172
19280,Koalapop,M,93.903788299255
19281,Guess,XXL,33.4931902254434
19282,Loyandford,XS,63.1364495661745
19283,SABA,M,59.7393602359758
19284,Ethika,S,91.2923114105558
19285,DKNY,XXL,60.5643029331995
19286,Ethika,XL,6.89993869927709
19287,Hamilton Shirts,S,4.65783856467243
19288,DKNY,M,39.6737648172648
19289,Bujo,S,9.72019235869879
19290,DKNY,S,57.6726895359683
19291,Merc Clothing,XXXL,77.9777996409581
19292,JNCO,XXS,90.593534344618
19293,Countess Mara,M,55.6438917888533
19294,H&M,S,46.5155415136905
19295,Avirex,S,81.0447754757687
19296,Old Navy,L,97.0118128196391
19297,Columbia Sportswear,L,67.0144431069561
19298,Max Studio,One Size,15.758931788038
19299,Koton,L,76.7172266485715
19300,JNCO,XXS,7.58277741800192
19301,Angels Jeanswear,XS,48.8562813135126
19302,Six Deuce,XXXL,4.68534072799857
19303,Nice Collective,XL,95.7124404621834
19304,Cherokee Inc.,XS,20.8204984286895
19305,Avirex,XXXL,5.90501927579987
19306,Angels Jeanswear,L,29.9697399260335
19307,DKNY,XXL,44.7088909641415
19308,TNT,XXXL,68.6714929587541
19309,Mohito,M,62.0274325418414
19310,Mataano,One Size,25.1826329199516
19311,Ex-Boyfriend,L,5.7257045310576
19312,Calvin Klein,S,19.6669203860997
19313,C&A,L,96.054714437134
19314,Andrew Marc,One Size,18.5206129059757
19315,DKNY,XS,70.9667427376689
19316,Max Studio,M,8.22780528954594
19317,Ex-Boyfriend,M,35.326994431823
19318,Marchesa,One Size,32.616162913207
19319,Dollie & Me,XXL,2.41642808607613
19320,Lee,XL,72.711312831245
19321,TNT,XXXL,96.6614881137672
19322,Six Deuce,XL,63.1940920358496
19323,Bujo,XXS,86.983881541986
19324,Angels Jeanswear,M,86.5687863908563
19325,Marchesa,XXL,83.9436443401238
19326,Izod,XXL,75.5620710228393
19327,Healthtex,S,53.1729082591706
19328,DKNY,XXXL,65.5882630015669
19329,Merc Clothing,L,36.5326872521698
19330,Mohito,S,45.2522737790143
19331,Hamilton Shirts,One Size,26.8056726240579
19332,Nudie Jeans,S,20.2414285499795
19333,Converse,S,50.0451103998558
19334,C&A,XXL,62.7422002697094
19335,Tommy Hilfinger,S,4.41092621787029
19336,Acorn Stores,XS,5.30959599758945
19337,Ethika,M,20.4215095124308
19338,Columbia Sportswear,S,22.5004751228264
19339,Mohito,XL,28.9257143577215
19340,TNT,L,26.2803323763797
19341,Countess Mara,M,19.7085434136486
19342,Lilli Ann,XL,85.9946745820319
19343,Loyandford,XL,51.9349104645359
19344,Loyandford,XXS,15.197404122072
19345,Acorn Stores,L,36.013780840679
19346,Guess,XXXL,32.6457220793915
19347,Calvin Klein,XXS,68.1405493412821
19348,Forever 21,XXXL,14.0669425865947
19349,DKNY,XXXL,25.8127981274448
19350,Real Gold,M,6.82473936203157
19351,Koalapop,One Size,6.30224797655933
19352,JNCO,M,13.3089114713058
19353,Koalapop,XXS,80.6537179698486
19354,Forever Lazy,M,14.3842811893599
19355,Nice Collective,XS,48.256527205583
19356,Columbia Sportswear,XXXL,49.6683666681258
19357,Mataano,XS,77.616171483703
19358,Merc Clothing,S,91.7843727552259
19359,Ex-Boyfriend,XS,58.9306770846856
19360,C&A,XXS,81.9376236186072
19361,Cross Colours,S,69.4170625505117
19362,Ex-Boyfriend,XS,47.8999055525753
19363,TNT,XXL,83.738616828685
19364,Lee,XXL,88.7032054391239
19365,Karen Kane,S,81.3800964604039
19366,Forever 21,XS,51.1007771199107
19367,Countess Mara,XXS,75.0485982140752
19368,H&M,One Size,65.951295920625
19369,C&A,XS,38.5470680312938
19370,Tommy Hilfinger,XXS,77.995781600939
19371,Nice Collective,XXL,98.9311532843537
19372,Mataano,One Size,92.1011897298047
19373,H&M,XXL,21.3411438420141
19374,Rip Curl,S,43.3665381857969
19375,Cross Colours,XL,25.8686574971623
19376,C&A,S,24.4068381955879
19377,Koton,L,2.30025515393366
19378,Angels Jeanswear,S,68.6419041928099
19379,TNT,XXL,41.6151747971844
19380,Forever 21,XL,60.9855394298143
19381,Izod,XL,40.7728091970891
19382,Converse,M,74.2832702758178
19383,Acorn Stores,XXS,67.4148217488149
19384,JNCO,L,27.5373739719099
19385,H&M,XL,72.6014251339256
19386,Countess Mara,XL,68.2919397672135
19387,Koton,XL,72.3702818757716
19388,Andrew Marc,XXL,84.2874898939801
19389,Converse,M,77.0731806443414
19390,Andrew Marc,XS,41.8877224763333
19391,Guess,XXXL,19.4003920631485
19392,Hamilton Shirts,M,81.7009850790263
19393,EMEL Fashion,XXL,96.9187884945044
19394,Lee,XXS,81.4511100260779
19395,Nice Collective,One Size,57.4243698727453
19396,Forever Lazy,S,26.2884929810131
19397,DKNY,S,42.5588864109287
19398,Guess,One Size,51.1777012092889
19399,Rip Curl,XXL,46.4293808985638
19400,Ethika,M,61.9298254619026
19401,Avirex,XXS,80.1514859675204
19402,Lee,L,43.9889952088655
19403,Ethika,M,11.9093612334269
19404,Ex-Boyfriend,L,30.752396595549
19405,Old Navy,L,24.2802937404626
19406,Lee,M,57.3642931316813
19407,Loyandford,XXL,73.0185994445433
19408,EMEL Fashion,S,1.68320499112979
19409,Mataano,XL,66.5530184821938
19410,Cherokee Inc.,XXS,43.2211132558161
19411,Ecko Unlimited,S,12.7957015776987
19412,Izod,XL,28.1956542540321
19413,Dollie & Me,XXXL,94.5451633043332
19414,Brooks Brothers,S,8.49529370548916
19415,Ethika,XS,78.0595176513584
19416,Koton,S,44.0503963525642
19417,SABA,S,41.2534979392092
19418,Max Studio,XXXL,18.3711336885445
19419,Old Navy,XXS,32.4204837276696
19420,DKNY,XXL,27.7573832724045
19421,Forever 21,XS,48.8295878995348
19422,Ethika,XS,63.1539367321664
19423,Cherokee Inc.,One Size,10.1255740365598
19424,Max Studio,S,3.54658486812682
19425,Converse,XXS,47.6690769426846
19426,Rip Curl,XXS,87.7853152643821
19427,Dollie & Me,XL,8.02305949433849
19428,Tommy Hilfinger,XL,35.6774966552283
19429,Countess Mara,XXS,54.6583228430982
19430,Columbia Sportswear,XL,60.866051020504
19431,Merc Clothing,M,68.1410597046563
19432,H&M,XXS,6.08761732330901
19433,Converse,XXXL,43.0777703556594
19434,Max Studio,XL,56.4815403765447
19435,Hamilton Shirts,XXXL,30.8587972451275
19436,Loyandford,XL,14.9054795959524
19437,JNCO,S,94.2827317171184
19438,JNCO,S,61.3656201168735
19439,Ethika,XL,87.9275087620725
19440,SABA,XXXL,13.4786936931679
19441,Dollie & Me,L,3.24533509707327
19442,Calvin Klein,M,37.5680582432859
19443,Old Navy,XXS,98.2307041623773
19444,SABA,XXXL,48.1653664126831
19445,Guess,XXL,32.2349402803159
19446,Acorn Stores,XXXL,26.6369304720484
19447,DKNY,XXS,62.7051175049064
19448,Karen Kane,XL,15.9229971821993
19449,Cherokee Inc.,XXL,33.3861738040048
19450,Forever Lazy,L,68.5483394095434
19451,Brooks Brothers,S,81.7600051894598
19452,Loyandford,S,5.70376180238266
19453,Acorn Stores,XXXL,79.5541849166873
19454,Koalapop,L,37.7529263062183
19455,C&A,S,9.14954288543646
19456,H&M,XL,84.8230336698811
19457,Columbia Sportswear,XXS,66.5024569605023
19458,Angels Jeanswear,XXS,57.2376996307809
19459,Izod,XXXL,19.7171399931969
19460,Ecko Unlimited,XS,27.7700473283278
19461,Andrew Marc,L,58.9956586919705
19462,Lee,XL,50.6697222924185
19463,Ethika,XL,65.2065051147745
19464,Mossimo,XS,88.3872158505894
19465,Dollie & Me,L,82.2927565431654
19466,C&A,XS,28.0162277803832
19467,DKNY,XL,45.6503238988343
19468,Karen Kane,XL,79.233164013472
19469,Acorn Stores,M,13.7329386424892
19470,Bujo,XXL,97.3362463826017
19471,Cherokee Inc.,L,7.83832826737237
19472,Ethika,S,43.565045209399
19473,Cross Colours,XXL,18.9587653977604
19474,Hamilton Shirts,L,5.48422348801243
19475,Healthtex,XL,83.2774123886029
19476,Guess,XXL,94.7810348699712
19477,Merc Clothing,S,9.48198683815169
19478,Angels Jeanswear,One Size,31.6792920346741
19479,Tommy Hilfinger,XS,71.7282725231388
19480,Mataano,XS,56.7836910494527
19481,Guess,L,77.9148683393909
19482,Old Navy,XXL,56.1378535102763
19483,Real Gold,XL,10.5033083923642
19484,Tommy Hilfinger,XXXL,20.7186425024265
19485,Andrew Marc,M,6.02767864196919
19486,Real Gold,L,15.7098175490786
19487,Mataano,XS,93.165904413986
19488,Lilli Ann,M,1.1864533746552
19489,Tommy Hilfinger,XXS,15.2453482431571
19490,Bujo,XXS,30.941589145894
19491,Lee,L,21.7732980697291
19492,Bujo,XXL,66.307722184019
19493,Nudie Jeans,XXS,68.2007220216099
19494,Levis,XS,50.1706365869244
19495,C&A,XXS,43.9730590977581
19496,Ex-Boyfriend,S,87.9519685376212
19497,Healthtex,L,50.946300459535
19498,EMEL Fashion,L,64.9943358208958
19499,Nice Collective,One Size,18.3222964309725
19500,Avirex,S,64.6764658823034
19501,JNCO,XL,86.2528654054053
19502,Healthtex,XXL,79.4623996538401
19503,EMEL Fashion,L,50.00839804253
19504,TNT,M,5.44908019548705
19505,Bujo,M,14.1511633215245
19506,Max Studio,XXXL,74.3406709359682
19507,Mohito,XXXL,23.2748616269207
19508,Loyandford,One Size,42.3563767305372
19509,Koalapop,XXXL,14.2558966946117
19510,Dollie & Me,XL,32.8330581066353
19511,Acorn Stores,XXS,39.5726704511664
19512,Ethika,XL,38.6451436414594
19513,Bujo,XXXL,25.4854168302777
19514,Lilli Ann,XS,37.1088817241177
19515,Ex-Boyfriend,XS,88.9307605381733
19516,Cherokee Inc.,XS,10.3676338458283
19517,EMEL Fashion,One Size,58.8598723070975
19518,Rip Curl,XXL,90.4421793820533
19519,Columbia Sportswear,M,4.27110294684353
19520,SABA,One Size,88.7251650694409
19521,Max Studio,XL,21.6377691894946
19522,Columbia Sportswear,L,12.9269269709135
19523,Levis,XXS,37.0055399863075
19524,C&A,S,26.5952592518159
19525,Ecko Unlimited,XXS,2.29430880131866
19526,Brooks Brothers,XS,45.2760428890009
19527,Mossimo,XXL,54.937247122143
19528,Old Navy,XXS,77.7025809770928
19529,Healthtex,One Size,61.9985635867336
19530,Max Studio,XS,43.6137311638397
19531,Andrew Marc,XL,47.1602614676395
19532,Angels Jeanswear,L,70.5412979431177
19533,Brooks Brothers,S,33.3070614572182
19534,Countess Mara,XL,67.7942079714472
19535,Guess,L,81.1259986842638
19536,Levis,One Size,46.2888110500243
19537,Lilli Ann,XXXL,37.5683239850068
19538,Six Deuce,M,28.480167960506
19539,Forever Lazy,S,26.387740952609
19540,Brooks Brothers,M,84.9017668966678
19541,Acorn Stores,XXS,87.0208211396918
19542,Six Deuce,XS,53.0354615422131
19543,Mataano,XXL,86.3831959503625
19544,Healthtex,M,22.861277458659
19545,Rip Curl,One Size,89.7504938704662
19546,Dollie & Me,One Size,75.7930491751959
19547,DKNY,XXL,71.759085876755
19548,Mohito,M,74.8317886669337
19549,Bujo,L,3.3808046138756
19550,Nudie Jeans,XS,52.7840212698951
19551,Guess,S,8.95747002072514
19552,Levis,L,83.2855830626961
19553,Rip Curl,S,20.8613657457108
19554,Levis,XXS,36.9650618033321
19555,Lilli Ann,XXS,85.9146208264467
19556,Avirex,XXL,68.2007600619461
19557,Bujo,XXS,31.7093167028899
19558,Nudie Jeans,XXL,57.7470731864437
19559,Hamilton Shirts,One Size,61.2035345333645
19560,Brooks Brothers,XXL,41.2604753259851
19561,Tommy Hilfinger,S,57.9487435258686
19562,Izod,XXL,44.9690968347569
19563,Cherokee Inc.,XXS,14.1949230056232
19564,Forever Lazy,XL,3.35001337591094
19565,H&M,XXL,87.3421196259289
19566,Forever Lazy,One Size,1.33805708044118
19567,JNCO,XS,20.2650788534736
19568,Mataano,One Size,89.44095712781
19569,Baby Gap,XL,90.3258033363734
19570,Koton,XXXL,11.1878490937817
19571,Forever Lazy,S,15.2254387304305
19572,Karen Kane,S,17.0537017993879
19573,Izod,M,55.1826626133093
19574,Columbia Sportswear,XXS,66.8672976139315
19575,Koalapop,M,13.6475264922006
19576,Baby Gap,One Size,48.4023091273393
19577,DKNY,XXXL,50.9813971137541
19578,Baby Gap,XXXL,15.8999034105334
19579,Six Deuce,XXXL,74.2501752494137
19580,Converse,XXXL,62.4459958027331
19581,Nudie Jeans,One Size,17.2150082822028
19582,Forever Lazy,XXXL,51.6175010062836
19583,Columbia Sportswear,XXS,89.9615470170796
19584,TNT,XS,50.4175453560509
19585,Lee,XXXL,8.01495694323208
19586,Cross Colours,One Size,35.3901999981097
19587,Guess,XL,41.2257503020697
19588,SABA,S,87.6505448639628
19589,TNT,XXXL,36.5415277609329
19590,Tommy Hilfinger,M,79.4303166356079
19591,Countess Mara,L,5.65560626921039
19592,Mossimo,One Size,28.3132635351798
19593,Rip Curl,M,39.2439848702606
19594,Karen Kane,XL,57.1017671083574
19595,Merc Clothing,XXL,10.938692058408
19596,Max Studio,M,29.5101734998218
19597,Countess Mara,M,35.9375560385816
19598,Izod,L,41.5868117998293
19599,Ecko Unlimited,XL,83.9744678228043
19600,Guess,XXXL,58.9354773205404
19601,Loyandford,XXS,4.99458253010855
19602,Andrew Marc,XL,93.9958143136445
19603,Acorn Stores,M,74.2260699128854
19604,Countess Mara,XXL,12.8806276129934
19605,Forever Lazy,XS,49.5564589218965
19606,JNCO,S,22.2354273680763
19607,Marchesa,XXL,30.0617987988804
19608,Six Deuce,XL,96.0904734726485
19609,Rip Curl,One Size,55.2134119282539
19610,Real Gold,M,48.5310909839026
19611,Max Studio,S,82.8327911961045
19612,Koton,One Size,41.0775608998153
19613,Dollie & Me,L,37.591656481657
19614,Koton,XXS,10.0330371656609
19615,Cross Colours,XXL,8.21838964578621
19616,SABA,XXL,22.4961949542613
19617,Nudie Jeans,XL,3.01847132994722
19618,Max Studio,L,61.2965386846552
19619,Brooks Brothers,L,25.4804969916495
19620,Forever 21,S,3.73387802938646
19621,Levis,M,53.81373423143
19622,Calvin Klein,S,87.166651840865
19623,Brooks Brothers,XS,33.4672828947507
19624,Calvin Klein,M,20.4169048426752
19625,Guess,S,54.5470787261366
19626,DKNY,S,76.617732509327
19627,Mohito,XXS,53.249473820091
19628,Six Deuce,XL,52.4934237564418
19629,Six Deuce,S,81.1077878741118
19630,Mohito,S,27.9135975222632
19631,Six Deuce,XXL,95.7760591864474
19632,Cherokee Inc.,One Size,8.79067060621021
19633,Six Deuce,XXL,35.1676013419254
19634,Lee,XS,57.0043933894506
19635,Ethika,L,47.1466193507177
19636,Lee,XL,39.4382786696955
19637,Tommy Hilfinger,XXL,69.8808570317369
19638,Ethika,XXS,7.72513061236829
19639,Bujo,XL,76.2901104643429
19640,Koalapop,L,5.19158491268362
19641,Tommy Hilfinger,XXXL,48.9363751969935
19642,Real Gold,S,64.2877248093894
19643,Six Deuce,XXL,65.4254027588411
19644,Columbia Sportswear,One Size,7.1474905266182
19645,Old Navy,XS,76.7307252393713
19646,Ethika,One Size,34.6692571820082
19647,Six Deuce,XL,10.2176373136312
19648,Karen Kane,M,57.4528224782333
19649,Cross Colours,M,14.0980927483635
19650,DKNY,XS,17.6455511253539
19651,Rip Curl,S,12.6269303656309
19652,Koalapop,XL,78.9494762383166
19653,EMEL Fashion,XL,81.9089868277819
19654,Calvin Klein,M,73.8161491182708
19655,Levis,XXL,17.650016347249
19656,Real Gold,S,57.4726395003836
19657,Lilli Ann,One Size,54.6567643185411
19658,Converse,L,1.01530810073731
19659,Mohito,One Size,53.0398669266328
19660,Bujo,XXXL,24.1219125595511
19661,JNCO,One Size,65.0926196966752
19662,Old Navy,XL,23.5588954838733
19663,Dollie & Me,M,69.3233046821893
19664,Nudie Jeans,XS,38.761394007486
19665,JNCO,XL,38.2295252574745
19666,Izod,One Size,95.5839159975685
19667,TNT,XXL,55.096825062808
19668,Six Deuce,XXXL,73.6784413986273
19669,Forever Lazy,XXS,81.1149649238749
19670,Six Deuce,XS,1.5805110738522
19671,Nice Collective,L,12.6611587561952
19672,Real Gold,XXXL,72.840258733295
19673,Avirex,XXXL,20.4282790941318
19674,SABA,XXS,3.70191826657481
19675,Rip Curl,XXS,47.6676771764959
19676,Acorn Stores,One Size,77.8394036245716
19677,Forever Lazy,XXS,73.239573413152
19678,Baby Gap,M,98.3541325239251
19679,H&M,XXL,25.1023595356859
19680,Tommy Hilfinger,M,31.9344688020341
19681,Bujo,XXXL,35.9999822531827
19682,Mataano,M,34.5786731287738
19683,Tommy Hilfinger,One Size,92.6926137486904
19684,Tommy Hilfinger,S,46.8445969614408
19685,Koton,M,8.25117896043285
19686,Ecko Unlimited,XS,14.474308294465
19687,Merc Clothing,XXL,77.5349844636093
19688,Avirex,L,68.8758647827785
19689,Six Deuce,XS,59.398947197664
19690,Six Deuce,XXL,34.2659415655145
19691,Baby Gap,One Size,22.5852854953079
19692,SABA,M,35.310345282457
19693,SABA,S,88.7370136607145
19694,Calvin Klein,XXS,98.5861123281466
19695,Cherokee Inc.,XXL,22.6477625573276
19696,Dollie & Me,XXL,81.0945485462875
19697,Koalapop,XXS,91.4628789445678
19698,Avirex,XXS,7.42839132222738
19699,Columbia Sportswear,XXL,56.7820927979341
19700,Real Gold,XS,14.4864607092396
19701,Forever 21,XS,20.3435250121837
19702,Andrew Marc,L,64.7058898455956
19703,EMEL Fashion,XXS,82.8991738920562
19704,Cherokee Inc.,XXXL,73.8737850072206
19705,SABA,One Size,16.276262239216
19706,Loyandford,XXL,56.2625217322551
19707,Mohito,XS,79.4084452504331
19708,Mataano,One Size,32.0166046186428
19709,C&A,XXXL,15.0560461301618
19710,TNT,XS,7.47696697780721
19711,Angels Jeanswear,One Size,90.7345820375414
19712,Lilli Ann,One Size,85.2405424109849
19713,Bujo,XXXL,44.1437520050182
19714,Levis,XXL,12.6146259180338
19715,Marchesa,L,1.5692748080796
19716,DKNY,M,22.3402569556331
19717,Baby Gap,XXL,16.8392741409313
19718,EMEL Fashion,XXXL,27.8510652300208
19719,Bujo,XXXL,86.1515397434829
19720,Nice Collective,XXL,2.17517690135873
19721,TNT,XL,33.791785706669
19722,Six Deuce,One Size,61.8762515806017
19723,TNT,XS,15.6645998110364
19724,Mataano,XS,33.1624547281128
19725,Tommy Hilfinger,XL,5.43264602517367
19726,Tommy Hilfinger,XXS,68.3991394720036
19727,Koalapop,XL,8.71603704696337
19728,Converse,L,63.0699497112399
19729,Columbia Sportswear,XXL,95.5871858883589
19730,Marchesa,S,57.5161833276582
19731,Rip Curl,M,23.0147262867609
19732,Dollie & Me,XL,37.5715375219339
19733,Mohito,XXXL,15.4010378589858
19734,Merc Clothing,XL,17.5808818193995
19735,Cross Colours,L,36.1647030581556
19736,Izod,L,87.6513290575945
19737,Ex-Boyfriend,XXS,73.6557529907002
19738,Dollie & Me,XXXL,25.5788407724252
19739,Converse,XS,24.7241423152034
19740,Merc Clothing,XXXL,86.8227168213682
19741,Calvin Klein,XS,36.2857235433933
19742,Mossimo,M,28.3335849662933
19743,H&M,S,71.9843165948914
19744,Bujo,S,42.2876358392125
19745,Angels Jeanswear,XL,13.4470744298059
19746,Cross Colours,XXXL,5.61124694981205
19747,Ethika,XL,40.2606317825898
19748,Mohito,S,77.1896706722629
19749,Brooks Brothers,XS,92.5849045438622
19750,Dollie & Me,XL,82.651077647531
19751,Mossimo,S,98.1399388118367
19752,Andrew Marc,M,51.5801920083259
19753,Acorn Stores,L,32.2224131302081
19754,EMEL Fashion,S,95.5141609578925
19755,Old Navy,XXXL,81.2461975734896
19756,JNCO,XXS,97.2148504565539
19757,TNT,XS,91.5195808506196
19758,Old Navy,XXL,74.8031599283233
19759,C&A,XS,64.4499096704879
19760,Karen Kane,L,58.1959370445441
19761,Brooks Brothers,XXL,16.3911722630221
19762,Acorn Stores,XL,63.6360865107906
19763,Cherokee Inc.,S,12.7877644420544
19764,Six Deuce,XL,81.7813275227236
19765,Koalapop,XXL,53.4928384821363
19766,SABA,L,11.268120292699
19767,Koton,XS,48.0827547000175
19768,Six Deuce,XS,79.5565977215565
19769,Countess Mara,XL,20.0061554405867
19770,Cross Colours,XL,10.0392447333034
19771,Ex-Boyfriend,M,93.0540136480955
19772,Karen Kane,L,4.14751228510752
19773,H&M,XXL,3.93361186512448
19774,Loyandford,XXS,84.0526215336531
19775,C&A,XXL,19.5992039537985
19776,Bujo,XS,85.0671527958788
19777,Healthtex,XL,62.1409149012253
19778,Levis,XXL,90.8249686326948
19779,Baby Gap,XS,59.0502869403224
19780,Brooks Brothers,XXS,55.2463846026204
19781,Mataano,S,42.9128650156375
19782,Mataano,XXL,19.0670555397249
19783,Six Deuce,One Size,28.9787586224166
19784,Angels Jeanswear,XS,95.3429349518115
19785,Koalapop,XXL,43.1498217834857
19786,SABA,L,74.8425345694844
19787,Ecko Unlimited,One Size,25.8678586109857
19788,Mataano,XXL,98.6741361639808
19789,SABA,L,11.7400562952925
19790,Guess,L,58.7604325002806
19791,Loyandford,XL,37.2522009803225
19792,Dollie & Me,L,41.1915991437582
19793,Dollie & Me,M,61.1849132912163
19794,Healthtex,S,90.5973953598167
19795,Forever Lazy,XL,95.2818431417839
19796,TNT,M,56.9664627350711
19797,DKNY,XL,64.4739006773913
19798,Levis,One Size,22.4843730602806
19799,Nudie Jeans,XXXL,76.7778506683083
19800,Dollie & Me,XS,31.0111612910457
19801,Merc Clothing,XXS,33.2430082248724
19802,Rip Curl,XXL,6.93119645720869
19803,Andrew Marc,XS,16.537565570575
19804,Converse,M,14.0549861463043
19805,Converse,S,11.9207145650502
19806,Nudie Jeans,L,80.3155601841004
19807,Andrew Marc,One Size,88.9513905513805
19808,Healthtex,One Size,8.08414441677003
19809,Real Gold,L,49.5637078311125
19810,Converse,M,77.3383852254312
19811,EMEL Fashion,XXXL,44.871910459768
19812,Bujo,XXXL,50.9896873179775
19813,Dollie & Me,XXXL,78.1221388532418
19814,Levis,S,71.8514518918709
19815,Lilli Ann,XXS,21.0506703881783
19816,Marchesa,XXS,30.8942796494319
19817,Koalapop,XXS,26.0281904079151
19818,Mossimo,XL,7.6626237810881
19819,Healthtex,XXXL,36.5788641639887
19820,Mataano,L,25.3536952465557
19821,Healthtex,L,42.9109468403789
19822,Mohito,L,68.8799093881994
19823,Calvin Klein,XL,31.9762273505219
19824,Acorn Stores,XXXL,42.4519593871441
19825,Angels Jeanswear,XS,43.9951074053511
19826,Angels Jeanswear,XS,18.9481001654398
19827,H&M,One Size,50.6305655234636
19828,Andrew Marc,One Size,36.3136408498109
19829,Six Deuce,XXL,41.0104998629589
19830,Hamilton Shirts,S,54.4874374859442
19831,Levis,S,78.1687833350938
19832,Real Gold,XXS,54.892031677017
19833,Mohito,L,17.9400745536853
19834,Forever 21,M,92.1580142239845
